,APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lat,lon
5591,2234002005,01/05/2016,Single Family,"6926 N FIRMAMENT AVE VAN NUYS, CA 91406 (34.196503, -118.472903)",VAN NUYS,CA,91406,6,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.472755,34.196576
5592,6053027025,01/20/2016,Multi-Family,"159 W 103RD ST LOS ANGELES, CA 90003 (33.942842, -118.275396)",LOS ANGELES,CA,90003,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.275912,33.942942
5593,5034018050,01/06/2016,Multi-Family,"3974 1/2 S 3RD AVE LOS ANGELES, CA 90008 (34.011893, -118.320358)",LOS ANGELES,CA,90008,10,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.320224,34.011845
5594,6006027011,01/14/2016,Single Family,"410 E 59TH PL LOS ANGELES, CA 90003 (33.986078, -118.267106)",LOS ANGELES,CA,90003,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.267062,33.985972
5595,5479028027,02/10/2016,Multi-Family,"5144 E STRATFORD RD LOS ANGELES, CA 90042 (34.12251, -118.20271)",LOS ANGELES,CA,90042,14,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100,-118.202765,34.122415
5596,6057001006,01/28/2016,Single Family,"9300 S VAN NESS AVE LOS ANGELES, CA 90047 (33.951858, -118.317727)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.317576,33.95178
5597,2324034009,02/03/2016,Single Family,"12543 W BARBARA ANN ST LOS ANGELES, CA 91605 (34.200228, -118.406886)",LOS ANGELES,CA,91605,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.406808,34.200334
5598,6033020023,03/08/2016,Single Family,"1139 W 80TH ST LOS ANGELES, CA 90044 (33.966489, -118.295418)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.295439,33.96658
5599,6040026008,01/19/2016,Single Family,"225 E 89TH ST LOS ANGELES, CA 90003 (33.95557, -118.270741)",LOS ANGELES,CA,90003,8,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.270792,33.955683
5600,2341019008,02/04/2016,Single Family,"12804 W HATTERAS ST LOS ANGELES, CA 91607 (34.17577, -118.411846)",LOS ANGELES,CA,91607,2,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.41043,34.175871
5601,2343004010,03/08/2016,Single Family,"13607 W HATTERAS ST LOS ANGELES, CA 91401 (34.17573, -118.429449)",LOS ANGELES,CA,91401,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.426227,34.175144
5602,7460025005,01/14/2016,Single Family,"1167 W 17TH ST SAN PEDRO, CA 90731 (33.728826, -118.302691)",SAN PEDRO,CA,90731,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.302726,33.72872
5603,2631013045,01/27/2016,Single Family,"11777 W NEENACH ST LOS ANGELES, CA 91352 (34.230318, -118.389745)",LOS ANGELES,CA,91352,6,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100,-118.38985,34.230419
5604,5592012033,03/31/2016,Single Family,"3757 N PRESTWICK DR LOS ANGELES, CA 90027 (34.11851, -118.280144)",LOS ANGELES,CA,90027,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.280299,34.118557
5605,6013008009,01/26/2016,Multi-Family,"823 W 69TH ST LOS ANGELES, CA 90044 (33.977263, -118.288044)",LOS ANGELES,CA,90044,8,Penny Mac,Brittni Ferrante,818-878-8411,Assurant Field Asset Svcs c/o Priority 1 Property Preservation Inc,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078 ,760-736-0067,-118.287971,33.97737
5606,5064016005,01/11/2016,Single Family,"2024 S CURSON AVE LOS ANGELES, CA 90016 (34.039387, -118.363586)",LOS ANGELES,CA,90016,10,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.363431,34.039424
5607,2534004016,03/15/2016,Single Family,"11285 N WOODCOCK AVE LOS ANGELES, CA 91331 (34.275185, -118.420249)",LOS ANGELES,CA,91331,7,M&T BANK,JAMES KELLY,800-724-1633,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.419237,34.274241
5608,2728013024,01/26/2016,Single Family,"19079 W OLYMPIA ST LOS ANGELES, CA 91326 (34.264546, -118.548889)",LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.548779,34.26467
5609,2644030212,01/11/2016,Single Family,"14501 W DAISY DR LOS ANGELES, CA 91402 (34.24152, -118.448884)",LOS ANGELES,CA,91402,6,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.448199,34.241621
5610,5070017008,01/14/2016,Single Family,"1422 S SYCAMORE AVE LOS ANGELES, CA 90019 (34.047289, -118.348376)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056 ,760-634-6589,-118.348302,34.047184
5611,6016003011,01/06/2016,Single Family,"2045 W 64TH ST LOS ANGELES, CA 90047 (33.981428, -118.314935)",LOS ANGELES,CA,90047,8,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835,-118.315047,33.98154
5612,5511042036,01/12/2016,Single Family,"401 S LA JOLLA AVE LOS ANGELES, CA 90048 (34.070432, -118.36735)",LOS ANGELES,CA,90048,5,Capital One,Levitia Costner,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.367403,34.070188
5613,5023013013,01/11/2016,Single Family,"4340 S 10TH AVE LOS ANGELES, CA 90008 (34.00455, -118.32752)",LOS ANGELES,CA,90008,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,JSM ENTERPRISES,Mortgage Contracting,1091   7TH ST A CALMESA CA 92320 ,813-387-1100,-118.328643,34.007956
5614,5051028004,01/28/2016,Multi-Family,"2913 S BRONSON AVE LOS ANGELES, CA 90018 (34.029044, -118.333797)",LOS ANGELES,CA,90018,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.330846,34.038227
5615,7410023033,03/01/2016,Multi-Family,"25525 S PRESIDENT AVE LOS ANGELES, CA 90710 (33.791954, -118.304261)",LOS ANGELES,CA,90710,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.303474,33.79982
5616,6084010014,02/03/2016,Single Family,"711 E 118TH ST LOS ANGELES, CA 90059 (33.926471, -118.261886)",LOS ANGELES,CA,90059,15,Melvin Morris,Melvin Morris,323-756-2212,Melvin Morris,Melvin Morris,11618  S Haas AVE  Hawthorne CA 90250 ,202-669-8017,-118.260968,33.926326
5617,2512015015,01/22/2016,Single Family,"13214 N KISMET AVE LOS ANGELES, CA 91342 (34.310961, -118.420566)",LOS ANGELES,CA,91342,7,Cenlar FSB,ATHENA SANTOS,720-945-5431,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.436221,34.323236
5618,5515016014,01/06/2016,Single Family,"115 N LUCERNE BLVD LOS ANGELES, CA 90004 (34.073462, -118.32483)",LOS ANGELES,CA,90004,4,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.32497,34.073404
5619,6038001024,03/03/2016,Multi-Family,"8649 S FIGUEROA ST LOS ANGELES, CA 90003 (33.958905, -118.282705)",LOS ANGELES,CA,90003,8,EverBank,Property Preservation,800-669-9721,Service Link,Gabriele Rangel,1613  E Eckerman   West Covina CA 91791 ,800-767-8674,-118.282996,33.958815
5620,6070014021,01/12/2016,Single Family,"11229 S HOOPER AVE LOS ANGELES, CA 90059 (33.932238, -118.252221)",LOS ANGELES,CA,90059,15,Reverse Mortgage Solutions,Teresa Boudreaux,813-387-1100,National Field Network  DILBECK-GIBSON REAL ESTATE,ANNGEL BENOUN,14601   VENTURA BLVD  SHERMAN OAKS CA 91403 ,732-276-5563,-118.252326,33.932267
5621,2605002208,01/07/2016,Single Family,"15647 W VIEWRIDGE LANE LOS ANGELES, CA 91344 (34.281498, -118.472736)",LOS ANGELES,CA,91344,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.47315,34.281513
5622,6001007006,01/14/2016,Single Family,"5922 S CIMARRON ST LOS ANGELES, CA 90047 (33.986641, -118.315704)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.315578,33.986663
5623,4251028042,01/04/2016,Single Family,"3401 S BENTLEY AVE LOS ANGELES, CA 90034 (34.021868, -118.422204)",LOS ANGELES,CA,90034,5,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC.",Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.418347,34.016817
5624,6038016030,01/05/2016,Multi-Family,"8639 1/4 S HOOVER ST LOS ANGELES, CA 90044 (33.958974, -118.286951)",LOS ANGELES,CA,90044,8,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100,-118.287105,33.959007
5625,2627013017,01/04/2016,Single Family,"9006 N MERCEDES AVE LOS ANGELES, CA 91331 (34.233097, -118.421395)",LOS ANGELES,CA,91331,6,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.421381,34.233236
5626,6037027027,01/29/2016,Single Family,"8900 S HOBART BLVD LOS ANGELES, CA 90047 (33.956183, -118.307891)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.307742,33.956148
5627,5067007007,01/19/2016,Single Family,"1637 S RIMPAU BLVD LOS ANGELES, CA 90019 (34.046145, -118.340636)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.340765,34.046174
5628,4103009093,01/05/2016,Single Family,"7120 S LA TIJERA BLVD LOS ANGELES, CA 90045 (33.97399, -118.375543)",LOS ANGELES,CA,90045,11,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743,-118.375813,33.973463
5629,5064015007,01/08/2016,Single Family,"1864 S CURSON AVE LOS ANGELES, CA 90019 (34.041537, -118.362759)",LOS ANGELES,CA,90019,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.362611,34.04161
5630,2047010007,01/05/2016,Single Family,"23801 W BERDON ST LOS ANGELES, CA 91367 (34.170633, -118.645108)",LOS ANGELES,CA,91367,3,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743,-118.645191,34.170767
5631,4235012043,01/14/2016,Single Family,"12515 W PACIFIC AVE LOS ANGELES, CA 90066 (34.001637, -118.434992)",LOS ANGELES,CA,90066,11,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.43404,34.001963
5632,2679009016,03/22/2016,Single Family,"10410 N SWINTON AVE LOS ANGELES, CA 91344 (34.259648, -118.485939)",LOS ANGELES,CA,91344,12,Fay Servicing LLC,Code Compliance,800-495-7166,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.485811,34.259703
5633,5589002011,01/15/2016,Single Family,"2071 N LAUGHLIN PARK DR LOS ANGELES, CA 90027 (34.108409, -118.303983)",LOS ANGELES,CA,90027,4,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.304064,34.108306
5634,5520015014,01/04/2016,Multi-Family,"419 N KENMORE AVE LOS ANGELES, CA 90004 (34.078355, -118.296974)",LOS ANGELES,CA,90004,13,Bank of New York Mellon C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.297179,34.07824
5635,6050029007,01/28/2016,Single Family,"927 E 101ST ST LOS ANGELES, CA 90002 (33.944723, -118.257689)",LOS ANGELES,CA,90002,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.257729,33.944846
5636,2287008019,01/04/2016,Single Family,"3615 N HAYVENHURST AVE LOS ANGELES, CA 91436 (34.136452, -118.497414)",LOS ANGELES,CA,91436,5,"U.S. Bank,  N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060,-118.497757,34.135988
5637,2184037024,01/05/2016,Single Family,"17860 W VIA VALLARTA LOS ANGELES, CA 91316 (34.145761, -118.523198)",LOS ANGELES,CA,91316,5,JP Morgan Chase NA,Amy Lott,888-310-1506,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-117.810615,34.608267
5638,5003003026,02/04/2016,Single Family,"1570 W 51ST ST LOS ANGELES, CA 90062 (33.996885, -118.305865)",LOS ANGELES,CA,90062,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.305812,33.996786
5639,6048016044,01/25/2016,Single Family,"1646 E 99TH ST LOS ANGELES, CA 90002 (33.946678, -118.244445)",LOS ANGELES,CA,90002,15,"US BANK TRUST, N.A., AS TRUSTEE FOR LSF8 MASTER PARTICIPATION TRUST","CALIBER HOME LOANS, INC.",310-777-6375,Coldwell Banker/Joyce Essex Harvey,Joyce EssexHarvey,301  N CANON DR 325 BEVERLY HILLS CA 90210 ,310-385-7527,-118.244418,33.946593
5640,5036011030,01/28/2016,Single Family,"3835 1/2 S LA SALLE AVE LOS ANGELES, CA 90062 (34.016289, -118.305678)",LOS ANGELES,CA,90062,8,"Trinity Financial Services, LLC",David Vo,855-734-0411,"Trinity Financial Services, LLC",David Vo,2618   San Miguel DR 303 Newport Beach CA 92660 ,855-881-4499,-118.305817,34.016253
5641,2728002029,01/06/2016,Single Family,"19125 W OLYMPIA ST LOS ANGELES, CA 91326 (34.264943, -118.550094)",LOS ANGELES,CA,91326,12,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835,-118.550125,34.265129
5642,2076015054,01/07/2016,Single Family,"22667 W MARGARITA DR LOS ANGELES, CA 91364 (34.15094, -118.620529)",LOS ANGELES,CA,91364,3,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256,-118.620492,34.15113
5643,2656010160,01/29/2016,Non-Residential,"09650 SEPULVEDA BLVD LOS ANGELES, CA 91343 (34.245938, -118.467356)",LOS ANGELES,CA,91343,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.467987,34.223798
5644,5558021017,01/05/2016,Single Family,"1713 N QUEENS CT LOS ANGELES, CA 90069 (34.101296, -118.3778)",LOS ANGELES,CA,90069,4,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.377879,34.101246
5645,4325014015,01/29/2016,Multi-Family,"10757 W WILKINS AVE LOS ANGELES, CA 90024 (34.056409, -118.437706)",LOS ANGELES,CA,90024,5,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.437607,34.056508
5646,5057016012,01/19/2016,Single Family,"2844 S PALM GROVE AVE LOS ANGELES, CA 90016 (34.028841, -118.347482)",LOS ANGELES,CA,90016,10,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.347362,34.028785
5647,5190017018,02/17/2016,Single Family,"3466 E 8TH ST LOS ANGELES, CA 90023 (34.020684, -118.202815)",LOS ANGELES,CA,90023,14,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.202876,34.020555
5648,2023026009,01/06/2016,Single Family,"22300 W LEADWELL ST LOS ANGELES, CA 91303 (34.20361, -118.612453)",LOS ANGELES,CA,91303,3,Select Portfolio Servicing,Code Violations,888-349-8964,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.612459,34.203489
5649,2781032036,03/03/2016,Single Family,"20147 W GRESHAM ST LOS ANGELES, CA 91306 (34.230781, -118.572825)",LOS ANGELES,CA,91306,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743,-118.572909,34.230883
5650,5104017010,01/14/2016,Single Family,"1156 E 55TH ST LOS ANGELES, CA 90011 (33.992996, -118.255048)",LOS ANGELES,CA,90011,9,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.254988,33.992897
5651,2769017032,02/02/2016,Single Family,"18214 W RAYEN ST LOS ANGELES, CA 91325 (34.231862, -118.530103)",LOS ANGELES,CA,91325,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.530159,34.231752
5652,2331011156,01/07/2016,Single Family,"6301 N COLDWATER CANYON AVE LOS ANGELES, CA 91606 (34.185048, -118.413795)",LOS ANGELES,CA,91606,2,BVS LP-Barbra Petie-Pally Trust,brian ostrow,916-769-0664,,,,,-118.414071,34.184917
5653,5028011010,01/26/2016,Single Family,"4266 S DON JOSE DR LOS ANGELES, CA 90008 (34.008386, -118.355064)",LOS ANGELES,CA,90008,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.354928,34.008387
5654,2346021044,01/04/2016,Single Family,"5319 N GOODLAND AVE LOS ANGELES, CA 91607 (34.167205, -118.41142)",LOS ANGELES,CA,91607,2,Solutionstar Field Services,Paula Acosta,888-456-0714,"AFAS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999   MARSHALL BLVD  SAN BERNARDINO CA 92405,909-289-1453,-118.411565,34.16716
5655,2162001066,05/18/2016,Single Family,"5440 LINDLEY LOS ANGELES, CA 92646 ",LOS ANGELES,CA,92646,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.527093,34.169648
5656,2726014016,05/10/2016,Single Family,"19511 W VINTAGE ST LOS ANGELES, CA 91324 (34.251791, -118.558608)",LOS ANGELES,CA,91324,12,Suntrust,Sarah Berglund,800-336-1197,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.560826,34.251874
5657,2107020070,05/06/2016,Single Family,"20250 W BLYTHE ST LOS ANGELES, CA 91306 (34.214727, -118.574687)",LOS ANGELES,CA,91306,3,PHH Mortgage,Lawrence Riggs,856-917-2828,Bron Inc,Eric Moore,41951   Remington AVE 150 Temecula CA 92590,951-428-2250,-118.576047,34.21468
5658,6055021058,04/15/2016,Single Family,"9801 S HARVARD BLVD LOS ANGELES, CA 90047 (33.946668, -118.306812)",LOS ANGELES,CA,90047,8,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.306929,33.946613
5659,6061008012,03/23/2016,Single Family,"716 W 108TH ST LOS ANGELES, CA 90044 (33.938229, -118.287656)",LOS ANGELES,CA,90044,8,Selene Finance LP,Adan Roesner,951-428-2250,HEATHER RIGNEY,HEATHER RIGNEY,700  S FLOWER ST 2900 LOS ANGELES CA 90017,818-679-2335,-118.287683,33.938074
5660,5683022004,06/09/2016,Vacant Residential,"2456 W YOSEMITE DR LOS ANGELES, CA 90041 (34.136801, -118.221566)",LOS ANGELES,CA,90041,14,Lynn Thai,Lynn Thai,714-584-9899,"CNA FORECLOSURE SERVICE, INC.",KIMBERLY K,2020   CAMINO DEL RIO  N  230 SAN DIEGO CA 92108,619-297-6740,-118.221687,34.136732
5661,5217017020,04/19/2016,Single Family,"5329 E ITHACA AVE LOS ANGELES, CA 90032 (34.076318, -118.170494)",LOS ANGELES,CA,90032,14,"Trinity Financial Services, LLC",David Vo,855-734-0411,"Trinity Financial Services, LLC",Don Madden III,2618   San Miguel DR 303 Newport Beach CA 92660,855-818-6806,-118.170514,34.076414
5662,2114013016,05/23/2016,Single Family,"20321 W LEADWELL ST LOS ANGELES, CA 91306 (34.203484, -118.576176)",LOS ANGELES,CA,91306,3,Champion Mortgage Company c/o BDF Law,Code Compliance,813-387-1100,Red  A Ranch,Robert Buchanan,123  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.580597,34.203897
5663,2639029002,06/30/2016,Single Family,"14225 W NORDHOFF ST LOS ANGELES, CA 91402 (34.23537, -118.442896)",LOS ANGELES,CA,91402,6,Statebridge Company LLC,Frank Robbins,303-962-6753,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.442784,34.235523
5664,2542015005,05/05/2016,Single Family,"10133 N WHEATLAND AVE LOS ANGELES, CA 91040 ",LOS ANGELES,CA,91040,7,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728,800-468-1743,-118.360742,34.25175
5665,6023010025,04/01/2016,Multi-Family,"727 1/2 E 75TH ST LOS ANGELES, CA 90001 (33.972078, -118.262019)",LOS ANGELES,CA,90001,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.261957,33.972194
5666,2536006024,05/10/2016,Single Family,"11065 N DE HAVEN AVE LOS ANGELES, CA 91331 (34.271296, -118.410609)",LOS ANGELES,CA,91331,7,PHH Mortgage,PHH Mortgage,856-917-3308,Bron Inc,Eric Moore,41951   Remington AVE 150 Temecula CA 92590,951-428-2250,-118.410723,34.27123
5667,5068009001,06/20/2016,Single Family,"1600 S CRESCENT HEIGHTS BLVD LOS ANGELES, CA 90035 (34.048371, -118.373279)",LOS ANGELES,CA,90035,10,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.373088,34.0483
5668,7448031001,05/04/2016,Single Family,"675 W SEPULVEDA ST SAN PEDRO, CA 90731 (33.745123, -118.291734)",SAN PEDRO,CA,90731,15,Federal National Mortgage Association,Ronald Edison,800-499-9084,RE/MAX Estate Properties,Angelica Suarez,23740   hawthorne blvd  torrance ca 90505,310-952-1195,-118.291665,33.745005
5669,2114018217,05/24/2016,Single Family,"20214 W LEADWELL ST LOS ANGELES, CA 91306 (34.203502, -118.573626)",LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.580597,34.203897
5670,5019019006,06/20/2016,Single Family,"529 W 41ST PL LOS ANGELES, CA 90037 (34.007828, -118.283912)",LOS ANGELES,CA,90037,9,Celink,Cory Daggett,866-654-0020,MCS,Mortgage services,6504   International Pkwy 1500 Plano TX 75093,866-563-1100,-118.283852,34.007949
